Place,Sponsor,Team,Size,Complexity,Method,Type,Score,Scaled Score,Prediction
excellent,excellent,precarious,grand,very complex,agile,Customizing of bought solution,31.42962963,39.1849801,moderate
excellent,excellent,precarious,grand,very complex,agile,Modernisation,32.92222222,42.67174252,moderate
excellent,excellent,precarious,grand,complex,waterfall,Greenfield,26.51481481,27.70375497,moderate
excellent,excellent,precarious,grand,complex,waterfall,Development with components,27.77777778,30.6540924,moderate
excellent,excellent,precarious,grand,complex,waterfall,Customizing of bought solution,28.58148148,32.53157986,moderate
excellent,excellent,precarious,grand,complex,waterfall,Modernisation,30.07407407,36.01834227,moderate
excellent,excellent,precarious,grand,complex,agile,Greenfield,29.62962963,34.98010036,moderate
excellent,excellent,precarious,grand,complex,agile,Development with components,30.89259259,37.93043779,moderate
excellent,excellent,precarious,grand,complex,agile,Customizing of bought solution,31.6962963,39.80792525,moderate
excellent,excellent,precarious,grand,complex,agile,Modernisation,33.18888889,43.29468766,moderate
excellent,excellent,precarious,grand,average,waterfall,Greenfield,27.84814815,30.81848071,moderate
excellent,excellent,precarious,grand,average,waterfall,Development with components,29.11111111,33.76881813,moderate
excellent,excellent,precarious,grand,average,waterfall,Customizing of bought solution,29.91481481,35.64630559,moderate
excellent,excellent,precarious,grand,average,waterfall,Modernisation,31.40740741,39.133068,moderate
excellent,excellent,precarious,grand,average,agile,Greenfield,30.96296296,38.09482609,moderate
excellent,excellent,precarious,grand,average,agile,Development with components,32.22592593,41.04516352,moderate
excellent,excellent,precarious,grand,average,agile,Customizing of bought solution,33.02962963,42.92265098,moderate
excellent,excellent,precarious,grand,average,agile,Modernisation,34.52222222,46.40941339,moderate
excellent,excellent,precarious,grand,easy,waterfall,Greenfield,28.2037037,31.64907423,moderate
excellent,excellent,precarious,grand,easy,waterfall,Development with components,29.46666667,34.59941166,moderate
excellent,excellent,precarious,grand,easy,waterfall,Customizing of bought solution,30.27037037,36.47689912,moderate
excellent,excellent,precarious,grand,easy,waterfall,Modernisation,31.76296296,39.96366153,moderate
excellent,excellent,precarious,grand,easy,agile,Greenfield,31.31851852,38.92541962,moderate
excellent,excellent,precarious,grand,easy,agile,Development with components,32.58148148,41.87575705,moderate
excellent,excellent,precarious,grand,easy,agile,Customizing of bought solution,33.38518519,43.75324451,moderate
excellent,excellent,precarious,grand,easy,agile,Modernisation,34.87777778,47.24000692,moderate
excellent,excellent,precarious,grand,very easy,waterfall,Greenfield,28.38148148,32.064371,moderate
excellent,excellent,precarious,grand,very easy,waterfall,Development with components,29.64444444,35.01470843,moderate
excellent,excellent,precarious,grand,very easy,waterfall,Customizing of bought solution,30.44814815,36.89219588,moderate
excellent,excellent,precarious,grand,very easy,waterfall,Modernisation,31.94074074,40.3789583,moderate
excellent,excellent,precarious,grand,very easy,agile,Greenfield,31.4962963,39.34071639,moderate
excellent,excellent,precarious,grand,very easy,agile,Development with components,32.75925926,42.29105382,moderate
excellent,excellent,precarious,grand,very easy,agile,Customizing of bought solution,33.56296296,44.16854127,moderate
excellent,excellent,precarious,grand,very easy,agile,Modernisation,35.05555556,47.65530369,moderate
excellent,excellent,precarious,large,very complex,waterfall,Greenfield,27.47037037,29.93597508,moderate
excellent,excellent,precarious,large,very complex,waterfall,Development with components,28.73333333,32.88631251,moderate
excellent,excellent,precarious,large,very complex,waterfall,Customizing of bought solution,29.53703704,34.76379997,moderate
excellent,excellent,precarious,large,very complex,waterfall,Modernisation,31.02962963,38.25056238,moderate
excellent,excellent,precarious,large,very complex,agile,Greenfield,30.58518519,37.21232047,moderate
excellent,excellent,precarious,large,very complex,agile,Development with components,31.84814815,40.1626579,moderate
excellent,excellent,precarious,large,very complex,agile,Customizing of bought solution,32.65185185,42.04014535,moderate
excellent,excellent,precarious,large,very complex,agile,Modernisation,34.14444444,45.52690777,moderate
excellent,excellent,precarious,large,complex,waterfall,Greenfield,27.73703704,30.55892023,moderate
excellent,excellent,precarious,large,complex,waterfall,Development with components,29,33.50925766,moderate
excellent,excellent,precarious,large,complex,waterfall,Customizing of bought solution,29.8037037,35.38674511,moderate
excellent,excellent,precarious,large,complex,waterfall,Modernisation,31.2962963,38.87350753,moderate
excellent,excellent,precarious,large,complex,agile,Greenfield,30.85185185,37.83526562,moderate
excellent,excellent,precarious,large,complex,agile,Development with components,32.11481481,40.78560305,moderate
excellent,excellent,precarious,large,complex,agile,Customizing of bought solution,32.91851852,42.6630905,moderate
excellent,excellent,precarious,large,complex,agile,Modernisation,34.41111111,46.14985292,moderate
excellent,excellent,precarious,large,average,waterfall,Greenfield,29.07037037,33.67364596,moderate
excellent,excellent,precarious,large,average,waterfall,Development with components,30.33333333,36.62398339,moderate
excellent,excellent,precarious,large,average,waterfall,Customizing of bought solution,31.13703704,38.50147084,moderate
excellent,excellent,precarious,large,average,waterfall,Modernisation,32.62962963,41.98823326,moderate
excellent,excellent,precarious,large,average,agile,Greenfield,32.18518519,40.94999135,moderate
excellent,excellent,precarious,large,average,agile,Development with components,33.44814815,43.90032878,moderate
excellent,excellent,precarious,large,average,agile,Customizing of bought solution,34.25185185,45.77781623,moderate
excellent,excellent,precarious,large,average,agile,Modernisation,35.74444444,49.26457865,good
excellent,excellent,precarious,large,easy,waterfall,Greenfield,29.42592593,34.50423949,moderate
excellent,excellent,precarious,large,easy,waterfall,Development with components,30.68888889,37.45457692,moderate
excellent,excellent,precarious,large,easy,waterfall,Customizing of bought solution,31.49259259,39.33206437,moderate
excellent,excellent,precarious,large,easy,waterfall,Modernisation,32.98518519,42.81882679,moderate
excellent,excellent,precarious,large,easy,agile,Greenfield,32.54074074,41.78058488,moderate
excellent,excellent,precarious,large,easy,agile,Development with components,33.8037037,44.7309223,moderate
excellent,excellent,precarious,large,easy,agile,Customizing of bought solution,34.60740741,46.60840976,moderate
excellent,excellent,precarious,large,easy,agile,Modernisation,36.1,50.09517218,good
excellent,excellent,precarious,large,very easy,waterfall,Greenfield,29.6037037,34.91953625,moderate
excellent,excellent,precarious,large,very easy,waterfall,Development with components,30.86666667,37.86987368,moderate
excellent,excellent,precarious,large,very easy,waterfall,Customizing of bought solution,31.67037037,39.74736114,moderate
excellent,excellent,precarious,large,very easy,waterfall,Modernisation,33.16296296,43.23412355,moderate
excellent,excellent,precarious,large,very easy,agile,Greenfield,32.71851852,42.19588164,moderate
excellent,excellent,precarious,large,very easy,agile,Development with components,33.98148148,45.14621907,moderate
excellent,excellent,precarious,large,very easy,agile,Customizing of bought solution,34.78518519,47.02370652,moderate
excellent,excellent,precarious,large,very easy,agile,Modernisation,36.27777778,50.51046894,good
excellent,excellent,precarious,medium,very complex,waterfall,Greenfield,28.69259259,32.79114034,moderate
excellent,excellent,precarious,medium,very complex,waterfall,Development with components,29.95555556,35.74147776,moderate
excellent,excellent,precarious,medium,very complex,waterfall,Customizing of bought solution,30.75925926,37.61896522,moderate
excellent,excellent,precarious,medium,very complex,waterfall,Modernisation,32.25185185,41.10572763,moderate
excellent,excellent,precarious,medium,very complex,agile,Greenfield,31.80740741,40.06748572,moderate
excellent,excellent,precarious,medium,very complex,agile,Development with components,33.07037037,43.01782315,moderate
excellent,excellent,precarious,medium,very complex,agile,Customizing of bought solution,33.87407407,44.89531061,moderate
excellent,excellent,precarious,medium,very complex,agile,Modernisation,35.36666667,48.38207302,good
excellent,excellent,precarious,medium,complex,waterfall,Greenfield,28.95925926,33.41408548,moderate
excellent,excellent,precarious,medium,complex,waterfall,Development with components,30.22222222,36.36442291,moderate
excellent,excellent,precarious,medium,complex,waterfall,Customizing of bought solution,31.02592593,38.24191037,moderate
excellent,excellent,precarious,medium,complex,waterfall,Modernisation,32.51851852,41.72867278,moderate
excellent,excellent,precarious,medium,complex,agile,Greenfield,32.07407407,40.69043087,moderate
excellent,excellent,precarious,medium,complex,agile,Development with components,33.33703704,43.6407683,moderate
excellent,excellent,precarious,medium,complex,agile,Customizing of bought solution,34.14074074,45.51825575,moderate
excellent,excellent,precarious,medium,complex,agile,Modernisation,35.63333333,49.00501817,good
excellent,excellent,precarious,medium,average,waterfall,Greenfield,30.29259259,36.52881121,moderate
excellent,excellent,precarious,medium,average,waterfall,Development with components,31.55555556,39.47914864,moderate
excellent,excellent,precarious,medium,average,waterfall,Customizing of bought solution,32.35925926,41.3566361,moderate
excellent,excellent,precarious,medium,average,waterfall,Modernisation,33.85185185,44.84339851,moderate
excellent,excellent,precarious,medium,average,agile,Greenfield,33.40740741,43.8051566,moderate
excellent,excellent,precarious,medium,average,agile,Development with components,34.67037037,46.75549403,moderate
excellent,excellent,precarious,medium,average,agile,Customizing of bought solution,35.47407407,48.63298148,good
excellent,excellent,precarious,medium,average,agile,Modernisation,36.96666667,52.1197439,good
excellent,excellent,precarious,medium,easy,waterfall,Greenfield,30.64814815,37.35940474,moderate
excellent,excellent,precarious,medium,easy,waterfall,Development with components,31.91111111,40.30974217,moderate
excellent,excellent,precarious,medium,easy,waterfall,Customizing of bought solution,32.71481481,42.18722962,moderate
excellent,excellent,precarious,medium,easy,waterfall,Modernisation,34.20740741,45.67399204,moderate
excellent,excellent,precarious,medium,easy,agile,Greenfield,33.76296296,44.63575013,moderate
excellent,excellent,precarious,medium,easy,agile,Development with components,35.02592593,47.58608756,moderate
excellent,excellent,precarious,medium,easy,agile,Customizing of bought solution,35.82962963,49.46357501,good
excellent,excellent,precarious,medium,easy,agile,Modernisation,37.32222222,52.95033743,good
excellent,excellent,precarious,medium,very easy,waterfall,Greenfield,30.82592593,37.77470151,moderate
excellent,excellent,precarious,medium,very easy,waterfall,Development with components,32.08888889,40.72503893,moderate
excellent,excellent,precarious,medium,very easy,waterfall,Customizing of bought solution,32.89259259,42.60252639,moderate
excellent,excellent,precarious,medium,very easy,waterfall,Modernisation,34.38518519,46.0892888,moderate
excellent,excellent,precarious,medium,very easy,agile,Greenfield,33.94074074,45.05104689,moderate
excellent,excellent,precarious,medium,very easy,agile,Development with components,35.2037037,48.00138432,good
excellent,excellent,precarious,medium,very easy,agile,Customizing of bought solution,36.00740741,49.87887178,good
excellent,excellent,precarious,medium,very easy,agile,Modernisation,37.5,53.36563419,good
excellent,excellent,precarious,moderate,very complex,waterfall,Greenfield,30.32222222,36.59802734,moderate
excellent,excellent,precarious,moderate,very complex,waterfall,Development with components,31.58518519,39.54836477,moderate
excellent,excellent,precarious,moderate,very complex,waterfall,Customizing of bought solution,32.38888889,41.42585222,moderate
excellent,excellent,precarious,moderate,very complex,waterfall,Modernisation,33.88148148,44.91261464,moderate
excellent,excellent,precarious,moderate,very complex,agile,Greenfield,33.43703704,43.87437273,moderate
excellent,excellent,precarious,moderate,very complex,agile,Development with components,34.7,46.82471016,moderate
excellent,excellent,precarious,moderate,very complex,agile,Customizing of bought solution,35.5037037,48.70219761,good
excellent,excellent,precarious,moderate,very complex,agile,Modernisation,36.9962963,52.18896003,good
excellent,excellent,precarious,moderate,complex,waterfall,Greenfield,30.58888889,37.22097249,moderate
excellent,excellent,precarious,moderate,complex,waterfall,Development with components,31.85185185,40.17130992,moderate
excellent,excellent,precarious,moderate,complex,waterfall,Customizing of bought solution,32.65555556,42.04879737,moderate
excellent,excellent,precarious,moderate,complex,waterfall,Modernisation,34.14814815,45.53555979,moderate
excellent,excellent,precarious,moderate,complex,agile,Greenfield,33.7037037,44.49731788,moderate
excellent,excellent,precarious,moderate,complex,agile,Development with components,34.96666667,47.4476553,moderate
excellent,excellent,precarious,moderate,complex,agile,Customizing of bought solution,35.77037037,49.32514276,good
excellent,excellent,precarious,moderate,complex,agile,Modernisation,37.26296296,52.81190517,good
excellent,excellent,precarious,moderate,average,waterfall,Greenfield,31.92222222,40.33569822,moderate
excellent,excellent,precarious,moderate,average,waterfall,Development with components,33.18518519,43.28603565,moderate
excellent,excellent,precarious,moderate,average,waterfall,Customizing of bought solution,33.98888889,45.1635231,moderate
excellent,excellent,precarious,moderate,average,waterfall,Modernisation,35.48148148,48.65028552,good
excellent,excellent,precarious,moderate,average,agile,Greenfield,35.03703704,47.61204361,moderate
excellent,excellent,precarious,moderate,average,agile,Development with components,36.3,50.56238103,good
excellent,excellent,precarious,moderate,average,agile,Customizing of bought solution,37.1037037,52.43986849,good
excellent,excellent,precarious,moderate,average,agile,Modernisation,38.5962963,55.92663091,good
excellent,excellent,precarious,moderate,easy,waterfall,Greenfield,32.27777778,41.16629175,moderate
excellent,excellent,precarious,moderate,easy,waterfall,Development with components,33.54074074,44.11662917,moderate
excellent,excellent,precarious,moderate,easy,waterfall,Customizing of bought solution,34.34444444,45.99411663,moderate
excellent,excellent,precarious,moderate,easy,waterfall,Modernisation,35.83703704,49.48087904,good
excellent,excellent,precarious,moderate,easy,agile,Greenfield,35.39259259,48.44263713,good
excellent,excellent,precarious,moderate,easy,agile,Development with components,36.65555556,51.39297456,good
excellent,excellent,precarious,moderate,easy,agile,Customizing of bought solution,37.45925926,53.27046202,good
excellent,excellent,precarious,moderate,easy,agile,Modernisation,38.95185185,56.75722443,good
excellent,excellent,precarious,moderate,very easy,waterfall,Greenfield,32.45555556,41.58158851,moderate
excellent,excellent,precarious,moderate,very easy,waterfall,Development with components,33.71851852,44.53192594,moderate
excellent,excellent,precarious,moderate,very easy,waterfall,Customizing of bought solution,34.52222222,46.40941339,moderate
excellent,excellent,precarious,moderate,very easy,waterfall,Modernisation,36.01481481,49.89617581,good
excellent,excellent,precarious,moderate,very easy,agile,Greenfield,35.57037037,48.8579339,good
excellent,excellent,precarious,moderate,very easy,agile,Development with components,36.83333333,51.80827133,good
excellent,excellent,precarious,moderate,very easy,agile,Customizing of bought solution,37.63703704,53.68575878,good
excellent,excellent,precarious,moderate,very easy,agile,Modernisation,39.12962963,57.1725212,good
excellent,excellent,precarious,small,very complex,waterfall,Greenfield,37.45185185,53.25315799,good
excellent,excellent,precarious,small,very complex,waterfall,Development with components,38.71481481,56.20349541,good
excellent,excellent,precarious,small,very complex,waterfall,Customizing of bought solution,39.51851852,58.08098287,good
excellent,excellent,precarious,small,very complex,waterfall,Modernisation,41.01111111,61.56774528,good
excellent,excellent,precarious,small,very complex,agile,Greenfield,40.56666667,60.52950337,good
excellent,excellent,precarious,small,very complex,agile,Development with components,41.82962963,63.4798408,good
excellent,excellent,precarious,small,very complex,agile,Customizing of bought solution,42.63333333,65.35732826,good
excellent,excellent,precarious,small,very complex,agile,Modernisation,44.12592593,68.84409067,good
excellent,excellent,precarious,small,complex,waterfall,Greenfield,37.71851852,53.87610313,good
excellent,excellent,precarious,small,complex,waterfall,Development with components,38.98148148,56.82644056,good
excellent,excellent,precarious,small,complex,waterfall,Customizing of bought solution,39.78518519,58.70392802,good
excellent,excellent,precarious,small,complex,waterfall,Modernisation,41.27777778,62.19069043,good
excellent,excellent,precarious,small,complex,agile,Greenfield,40.83333333,61.15244852,good
excellent,excellent,precarious,small,complex,agile,Development with components,42.0962963,64.10278595,good
excellent,excellent,precarious,small,complex,agile,Customizing of bought solution,42.9,65.9802734,good
excellent,excellent,precarious,small,complex,agile,Modernisation,44.39259259,69.46703582,good
excellent,excellent,precarious,small,average,waterfall,Greenfield,39.05185185,56.99082886,good
excellent,excellent,precarious,small,average,waterfall,Development with components,40.31481481,59.94116629,good
excellent,excellent,precarious,small,average,waterfall,Customizing of bought solution,41.11851852,61.81865375,good
excellent,excellent,precarious,small,average,waterfall,Modernisation,42.61111111,65.30541616,good
excellent,excellent,precarious,small,average,agile,Greenfield,42.16666667,64.26717425,good
excellent,excellent,precarious,small,average,agile,Development with components,43.42962963,67.21751168,good
excellent,excellent,precarious,small,average,agile,Customizing of bought solution,44.23333333,69.09499913,good
excellent,excellent,precarious,small,average,agile,Modernisation,45.72592593,72.58176155,excellent
excellent,excellent,precarious,small,easy,waterfall,Greenfield,39.40740741,57.82142239,good
excellent,excellent,precarious,small,easy,waterfall,Development with components,40.67037037,60.77175982,good
excellent,excellent,precarious,small,easy,waterfall,Customizing of bought solution,41.47407407,62.64924727,good
excellent,excellent,precarious,small,easy,waterfall,Modernisation,42.96666667,66.13600969,good
excellent,excellent,precarious,small,easy,agile,Greenfield,42.52222222,65.09776778,good
excellent,excellent,precarious,small,easy,agile,Development with components,43.78518519,68.04810521,good
excellent,excellent,precarious,small,easy,agile,Customizing of bought solution,44.58888889,69.92559266,good
excellent,excellent,precarious,small,easy,agile,Modernisation,46.08148148,73.41235508,excellent
excellent,excellent,precarious,small,very easy,waterfall,Greenfield,39.58518519,58.23671916,good
excellent,excellent,precarious,small,very easy,waterfall,Development with components,40.84814815,61.18705658,good
excellent,excellent,precarious,small,very easy,waterfall,Customizing of bought solution,41.65185185,63.06454404,good
excellent,excellent,precarious,small,very easy,waterfall,Modernisation,43.14444444,66.55130645,good
excellent,excellent,precarious,small,very easy,agile,Greenfield,42.7,65.51306454,good
excellent,excellent,precarious,small,very easy,agile,Development with components,43.96296296,68.46340197,good
excellent,excellent,precarious,small,very easy,agile,Customizing of bought solution,44.76666667,70.34088943,excellent
excellent,excellent,precarious,small,very easy,agile,Modernisation,46.25925926,73.82765184,excellent
excellent,excellent,moderate,grand,very complex,waterfall,Greenfield,28.28518519,31.83941858,moderate
excellent,excellent,moderate,grand,very complex,waterfall,Development with components,29.54814815,34.78975601,moderate
excellent,excellent,moderate,grand,very complex,waterfall,Customizing of bought solution,30.35185185,36.66724347,moderate
excellent,excellent,moderate,grand,very complex,waterfall,Modernisation,31.84444444,40.15400588,moderate
excellent,excellent,moderate,grand,very complex,agile,Greenfield,31.4,39.11576397,moderate
excellent,excellent,moderate,grand,very complex,agile,Development with components,32.66296296,42.0661014,moderate
excellent,excellent,moderate,grand,very complex,agile,Customizing of bought solution,33.46666667,43.94358886,moderate
excellent,excellent,moderate,grand,very complex,agile,Modernisation,34.95925926,47.43035127,moderate
excellent,excellent,moderate,grand,complex,waterfall,Greenfield,28.55185185,32.46236373,moderate
excellent,excellent,moderate,grand,complex,waterfall,Development with components,29.81481481,35.41270116,moderate
excellent,excellent,moderate,grand,complex,waterfall,Customizing of bought solution,30.61851852,37.29018861,moderate
excellent,excellent,moderate,grand,complex,waterfall,Modernisation,32.11111111,40.77695103,moderate
excellent,excellent,moderate,grand,complex,agile,Greenfield,31.66666667,39.73870912,moderate
excellent,excellent,moderate,grand,complex,agile,Development with components,32.92962963,42.68904655,moderate
excellent,excellent,moderate,grand,complex,agile,Customizing of bought solution,33.73333333,44.566534,moderate
excellent,excellent,moderate,grand,complex,agile,Modernisation,35.22592593,48.05329642,good
excellent,excellent,moderate,grand,average,waterfall,Greenfield,29.88518519,35.57708946,moderate
excellent,excellent,moderate,grand,average,waterfall,Development with components,31.14814815,38.52742689,moderate
excellent,excellent,moderate,grand,average,waterfall,Customizing of bought solution,31.95185185,40.40491435,moderate
excellent,excellent,moderate,grand,average,waterfall,Modernisation,33.44444444,43.89167676,moderate
excellent,excellent,moderate,grand,average,agile,Greenfield,33,42.85343485,moderate
excellent,excellent,moderate,grand,average,agile,Development with components,34.26296296,45.80377228,moderate
excellent,excellent,moderate,grand,average,agile,Customizing of bought solution,35.06666667,47.68125973,moderate
excellent,excellent,moderate,grand,average,agile,Modernisation,36.55925926,51.16802215,good
excellent,excellent,moderate,grand,easy,waterfall,Greenfield,30.24074074,36.40768299,moderate
excellent,excellent,moderate,grand,easy,waterfall,Development with components,31.5037037,39.35802042,moderate
excellent,excellent,moderate,grand,easy,waterfall,Customizing of bought solution,32.30740741,41.23550787,moderate
excellent,excellent,moderate,grand,easy,waterfall,Modernisation,33.8,44.72227029,moderate
excellent,excellent,moderate,grand,easy,agile,Greenfield,33.35555556,43.68402838,moderate
excellent,excellent,moderate,grand,easy,agile,Development with components,34.61851852,46.63436581,moderate
excellent,excellent,moderate,grand,easy,agile,Customizing of bought solution,35.42222222,48.51185326,good
excellent,excellent,moderate,grand,easy,agile,Modernisation,36.91481481,51.99861568,good
excellent,excellent,moderate,grand,very easy,waterfall,Greenfield,30.41851852,36.82297975,moderate
excellent,excellent,moderate,grand,very easy,waterfall,Development with components,31.68148148,39.77331718,moderate
excellent,excellent,moderate,grand,very easy,waterfall,Customizing of bought solution,32.48518519,41.65080464,moderate
excellent,excellent,moderate,grand,very easy,waterfall,Modernisation,33.97777778,45.13756705,moderate
excellent,excellent,moderate,grand,very easy,agile,Greenfield,33.53333333,44.09932514,moderate
excellent,excellent,moderate,grand,very easy,agile,Development with components,34.7962963,47.04966257,moderate
excellent,excellent,moderate,grand,very easy,agile,Customizing of bought solution,35.6,48.92715003,good
excellent,excellent,moderate,grand,very easy,agile,Modernisation,37.09259259,52.41391244,good
excellent,excellent,moderate,large,very complex,waterfall,Greenfield,29.50740741,34.69458384,moderate
excellent,excellent,moderate,large,very complex,waterfall,Development with components,30.77037037,37.64492127,moderate
excellent,excellent,moderate,large,very complex,waterfall,Customizing of bought solution,31.57407407,39.52240872,moderate
excellent,excellent,moderate,large,very complex,waterfall,Modernisation,33.06666667,43.00917114,moderate
excellent,excellent,moderate,large,very complex,agile,Greenfield,32.62222222,41.97092923,moderate
excellent,excellent,moderate,large,very complex,agile,Development with components,33.88518519,44.92126666,moderate
excellent,excellent,moderate,large,very complex,agile,Customizing of bought solution,34.68888889,46.79875411,moderate
excellent,excellent,moderate,large,very complex,agile,Modernisation,36.18148148,50.28551653,good
excellent,excellent,moderate,large,complex,waterfall,Greenfield,29.77407407,35.31752898,moderate
excellent,excellent,moderate,large,complex,waterfall,Development with components,31.03703704,38.26786641,moderate
excellent,excellent,moderate,large,complex,waterfall,Customizing of bought solution,31.84074074,40.14535387,moderate
excellent,excellent,moderate,large,complex,waterfall,Modernisation,33.33333333,43.63211628,moderate
excellent,excellent,moderate,large,complex,agile,Greenfield,32.88888889,42.59387437,moderate
excellent,excellent,moderate,large,complex,agile,Development with components,34.15185185,45.5442118,moderate
excellent,excellent,moderate,large,complex,agile,Customizing of bought solution,34.95555556,47.42169926,moderate
excellent,excellent,moderate,large,complex,agile,Modernisation,36.44814815,50.90846167,good
excellent,excellent,moderate,large,average,waterfall,Greenfield,31.10740741,38.43225472,moderate
excellent,excellent,moderate,large,average,waterfall,Development with components,32.37037037,41.38259214,moderate
excellent,excellent,moderate,large,average,waterfall,Customizing of bought solution,33.17407407,43.2600796,moderate
excellent,excellent,moderate,large,average,waterfall,Modernisation,34.66666667,46.74684201,moderate
excellent,excellent,moderate,large,average,agile,Greenfield,34.22222222,45.7086001,moderate
excellent,excellent,moderate,large,average,agile,Development with components,35.48518519,48.65893753,good
excellent,excellent,moderate,large,average,agile,Customizing of bought solution,36.28888889,50.53642499,good
excellent,excellent,moderate,large,average,agile,Modernisation,37.78148148,54.0231874,good
excellent,excellent,moderate,large,easy,waterfall,Greenfield,31.46296296,39.26284824,moderate
excellent,excellent,moderate,large,easy,waterfall,Development with components,32.72592593,42.21318567,moderate
excellent,excellent,moderate,large,easy,waterfall,Customizing of bought solution,33.52962963,44.09067313,moderate
excellent,excellent,moderate,large,easy,waterfall,Modernisation,35.02222222,47.57743554,moderate
excellent,excellent,moderate,large,easy,agile,Greenfield,34.57777778,46.53919363,moderate
excellent,excellent,moderate,large,easy,agile,Development with components,35.84074074,49.48953106,good
excellent,excellent,moderate,large,easy,agile,Customizing of bought solution,36.64444444,51.36701852,good
excellent,excellent,moderate,large,easy,agile,Modernisation,38.13703704,54.85378093,good
excellent,excellent,moderate,large,very easy,waterfall,Greenfield,31.64074074,39.67814501,moderate
excellent,excellent,moderate,large,very easy,waterfall,Development with components,32.9037037,42.62848244,moderate
excellent,excellent,moderate,large,very easy,waterfall,Customizing of bought solution,33.70740741,44.50596989,moderate
excellent,excellent,moderate,large,very easy,waterfall,Modernisation,35.2,47.99273231,moderate
excellent,excellent,moderate,large,very easy,agile,Greenfield,34.75555556,46.9544904,moderate
excellent,excellent,moderate,large,very easy,agile,Development with components,36.01851852,49.90482782,good
excellent,excellent,moderate,large,very easy,agile,Customizing of bought solution,36.82222222,51.78231528,good
excellent,excellent,moderate,large,very easy,agile,Modernisation,38.31481481,55.2690777,good
excellent,excellent,moderate,medium,very complex,waterfall,Greenfield,30.72962963,37.54974909,moderate
excellent,excellent,moderate,medium,very complex,waterfall,Development with components,31.99259259,40.50008652,moderate
excellent,excellent,moderate,medium,very complex,waterfall,Customizing of bought solution,32.7962963,42.37757397,moderate
excellent,excellent,moderate,medium,very complex,waterfall,Modernisation,34.28888889,45.86433639,moderate
excellent,excellent,moderate,medium,very complex,agile,Greenfield,33.84444444,44.82609448,moderate
excellent,excellent,moderate,medium,very complex,agile,Development with components,35.10740741,47.77643191,moderate
excellent,excellent,moderate,medium,very complex,agile,Customizing of bought solution,35.91111111,49.65391936,good
excellent,excellent,moderate,medium,very complex,agile,Modernisation,37.4037037,53.14068178,good
excellent,excellent,moderate,medium,complex,waterfall,Greenfield,30.9962963,38.17269424,moderate
excellent,excellent,moderate,medium,complex,waterfall,Development with components,32.25925926,41.12303167,moderate
excellent,excellent,moderate,medium,complex,waterfall,Customizing of bought solution,33.06296296,43.00051912,moderate
excellent,excellent,moderate,medium,complex,waterfall,Modernisation,34.55555556,46.48728154,moderate
excellent,excellent,moderate,medium,complex,agile,Greenfield,34.11111111,45.44903963,moderate
excellent,excellent,moderate,medium,complex,agile,Development with components,35.37407407,48.39937705,good
excellent,excellent,moderate,medium,complex,agile,Customizing of bought solution,36.17777778,50.27686451,good
excellent,excellent,moderate,medium,complex,agile,Modernisation,37.67037037,53.76362693,good
excellent,excellent,moderate,medium,average,waterfall,Greenfield,32.32962963,41.28741997,moderate
excellent,excellent,moderate,medium,average,waterfall,Development with components,33.59259259,44.2377574,moderate
excellent,excellent,moderate,medium,average,waterfall,Customizing of bought solution,34.3962963,46.11524485,moderate
excellent,excellent,moderate,medium,average,waterfall,Modernisation,35.88888889,49.60200727,good
excellent,excellent,moderate,medium,average,agile,Greenfield,35.44444444,48.56376536,good
excellent,excellent,moderate,medium,average,agile,Development with components,36.70740741,51.51410279,good
excellent,excellent,moderate,medium,average,agile,Customizing of bought solution,37.51111111,53.39159024,good
excellent,excellent,moderate,medium,average,agile,Modernisation,39.0037037,56.87835266,good
excellent,excellent,moderate,medium,easy,waterfall,Greenfield,32.68518519,42.1180135,moderate
excellent,excellent,moderate,medium,easy,waterfall,Development with components,33.94814815,45.06835093,moderate
excellent,excellent,moderate,medium,easy,waterfall,Customizing of bought solution,34.75185185,46.94583838,moderate
excellent,excellent,moderate,medium,easy,waterfall,Modernisation,36.24444444,50.4326008,good
excellent,excellent,moderate,medium,easy,agile,Greenfield,35.8,49.39435889,good
excellent,excellent,moderate,medium,easy,agile,Development with components,37.06296296,52.34469631,good
excellent,excellent,moderate,medium,easy,agile,Customizing of bought solution,37.86666667,54.22218377,good
excellent,excellent,moderate,medium,easy,agile,Modernisation,39.35925926,57.70894618,good
excellent,excellent,moderate,medium,very easy,waterfall,Greenfield,32.86296296,42.53331026,moderate
excellent,excellent,moderate,medium,very easy,waterfall,Development with components,34.12592593,45.48364769,moderate
excellent,excellent,moderate,medium,very easy,waterfall,Customizing of bought solution,34.92962963,47.36113514,moderate
excellent,excellent,moderate,medium,very easy,waterfall,Modernisation,36.42222222,50.84789756,good
excellent,excellent,moderate,medium,very easy,agile,Greenfield,35.97777778,49.80965565,good
excellent,excellent,moderate,medium,very easy,agile,Development with components,37.24074074,52.75999308,good
excellent,excellent,moderate,medium,very easy,agile,Customizing of bought solution,38.04444444,54.63748053,good
excellent,excellent,moderate,medium,very easy,agile,Modernisation,39.53703704,58.12424295,good
excellent,excellent,moderate,moderate,very complex,waterfall,Greenfield,32.35925926,41.3566361,moderate
excellent,excellent,moderate,moderate,very complex,waterfall,Development with components,33.62222222,44.30697352,moderate
excellent,excellent,moderate,moderate,very complex,waterfall,Customizing of bought solution,34.42592593,46.18446098,moderate
